id,domain,category,subcategory,hanja,hangul,title,body,source
S099,사주학,십성 조합,재성(편재·정재)이 많은 사주,,,재성(편재·정재)이 많은 사주,"재성이 많으면 재물에 대한 관심과 활동력이 크지만, 정작 일간의 힘이 약해지기 쉬워 '재다신약(財多身弱)'이라 하여 재물을 다루는 체력과 판단력을 함께 길러야 한다고 해석됩니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S100,사주학,십성 조합,관성(편관·정관)이 많은 사주,,,관성(편관·정관)이 많은 사주,"관성이 많으면 책임감과 사회적 지위에 대한 지향이 강하지만, 일간이 약하면 그 무게에 눌려 스트레스가 커질 수 있어, 관성을 다스릴 인성(印星)의 도움이 필요하다고 해석됩니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S101,사주학,십성 조합,인성(편인·정인)이 많은 사주,,,인성(편인·정인)이 많은 사주,"인성이 많으면 학문운과 인덕이 좋지만, 지나치면 의존적이고 결단력이 부족해질 수 있어 '모왕자쇠(母旺子衰)'라 하여 스스로 행동하는 힘을 기를 필요가 있다고 해석됩니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S102,사주학,십성 조합,신강(身强)한 사주의 개운법,,,신강(身强)한 사주의 개운법,일간의 힘이 넘치는 신강 사주는 그 힘을 식상·재성·관성으로 흘려보내고 발산시키는 활동적인 삶이 유리하다고 해석됩니다. 사람을 이끌고 일을 벌이는 역할이 잘 맞는다고 봅니다.,사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S103,사주학,십성 조합,신약(身弱)한 사주의 개운법,,,신약(身弱)한 사주의 개운법,일간의 힘이 약한 신약 사주는 비겁·인성의 도움을 받아 힘을 보태는 것이 유리하다고 해석됩니다. 무리한 확장보다 신뢰할 수 있는 사람들과 함께 안정적으로 나아가는 편이 좋다고 봅니다.,사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S104,사주학,십성 조합,식상생재(食傷生財),,,식상생재(食傷生財),"식신·상관이 재성을 낳아주는 흐름을 '식상생재'라 하여, 자신의 재능이나 노력이 직접 재물로 이어지는 좋은 구조로 해석됩니다. 창작·기술·서비스로 수익을 만드는 유형과 잘 맞습니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S105,사주학,십성 조합,재생관(財生官),,,재생관(財生官),"재성이 관성을 낳아주는 흐름을 '재생관'이라 하여, 재물이 곧 사회적 지위나 명예로 이어지는 구조로 해석됩니다. 사업 성공이 곧 명예로 연결되는 경우와 자주 연결짓습니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S106,사주학,십성 조합,살인상생(殺印相生),,,살인상생(殺印相生),"편관(칠살)의 강한 압박을 인성이 받아 완화시켜주는 흐름을 '살인상생'이라 하여, 큰 시련을 오히려 성장의 발판으로 삼는 좋은 구조로 해석됩니다.",사자사주 '용신 뜻과 보는 법' (sazasaju.com/blog/yongsin-guide)
S107,사주학,일간과 계절,일간 '갑' × 봄(인묘진월),,갑,일간 '갑' × 봄(인묘진월),갑목이 봄에 태어나면 자기 계절을 만난 것이라 기운이 왕성하고 성장세가 두드러진다고 해석됩니다. 리더십과 추진력이 특히 강하게 발휘되는 조합으로 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S108,사주학,일간과 계절,일간 '갑' × 여름(사오미월),,갑,일간 '갑' × 여름(사오미월),"갑목이 여름에 태어나면 기운을 발산하는 데 힘을 많이 쓰게 되어, 조급해지지 않도록 페이스 조절이 중요하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S109,사주학,일간과 계절,일간 '갑' × 가을(신유술월),,갑,일간 '갑' × 가을(신유술월),"갑목이 가을에 태어나면 자신을 극하는 금(金)의 계절이라 기운이 위축되기 쉬워, 인성(물)의 도움을 받으면 균형이 좋아진다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S110,사주학,일간과 계절,일간 '갑' × 겨울(해자축월),,갑,일간 '갑' × 겨울(해자축월),"갑목이 겨울에 태어나면 물의 계절이라 오히려 성장의 자양분을 얻는다고 보며, 내실을 다지며 다음 도약을 준비하는 시기로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S111,사주학,일간과 계절,일간 '병' × 봄(인묘진월),,병,일간 '병' × 봄(인묘진월),병화가 봄에 태어나면 목생화로 힘을 받아 밝고 진취적인 기운이 두드러진다고 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S112,사주학,일간과 계절,일간 '병' × 여름(사오미월),,병,일간 '병' × 여름(사오미월),"병화가 여름에 태어나면 자기 계절이라 가장 왕성한 기운을 발휘하지만, 지나친 열정으로 인한 소진을 조심해야 한다고 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S113,사주학,일간과 계절,일간 '병' × 가을(신유술월),,병,일간 '병' × 가을(신유술월),"병화가 가을에 태어나면 기운이 차분히 가라앉는 시기라, 화려함보다 내실을 다지는 데 유리하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S114,사주학,일간과 계절,일간 '병' × 겨울(해자축월),,병,일간 '병' × 겨울(해자축월),"병화가 겨울에 태어나면 자신을 극하는 물의 계절이라 위축되기 쉬워, 나무(木)의 도움을 받아 온기를 지키는 것이 중요하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S115,사주학,일간과 계절,일간 '경' × 봄(인묘진월),,경,일간 '경' × 봄(인묘진월),"경금이 봄에 태어나면 나무가 무성한 계절이라 다듬을 재료는 많지만 자기 힘은 약해, 흙(土)의 도움을 받으면 좋다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S116,사주학,일간과 계절,일간 '경' × 가을(신유술월),,경,일간 '경' × 가을(신유술월),경금이 가을에 태어나면 자기 계절을 만나 가장 강인하고 결단력 있는 기운을 발휘한다고 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S117,사주학,일간과 계절,일간 '임' × 여름(사오미월),,임,일간 '임' × 여름(사오미월),"임수가 여름에 태어나면 뜨거운 계절 속에서도 시원함을 유지하는 힘으로, 위기 속에서 침착함을 발휘하는 유형으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S118,사주학,일간과 계절,일간 '임' × 겨울(해자축월),,임,일간 '임' × 겨울(해자축월),"임수가 겨울에 태어나면 자기 계절을 만나 지혜와 포용력이 극대화된다고 해석되지만, 너무 차가워지지 않도록 따뜻한 기운의 보완이 필요하다고 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S119,사주학,지지 관계(형충회합),자오충(子午沖),,,자오충(子午沖),"자(쥐)와 오(말)가 정반대로 부딪히는 충 관계로, 물과 불처럼 상반된 기운이라 변화와 긴장이 함께 따른다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S120,사주학,지지 관계(형충회합),축미충(丑未沖),,,축미충(丑未沖),"축(소)과 미(양)가 부딪히는 충 관계로, 둘 다 토(土)이지만 방향이 달라 재물이나 형제 문제로 마찰이 생기기 쉽다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S121,사주학,지지 관계(형충회합),인신충(寅申沖),,,인신충(寅申沖),"인(호랑이)과 신(원숭이)이 부딪히는 충 관계로, 이동과 변화가 잦아지는 역마의 기운과 자주 연결짓습니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S122,사주학,지지 관계(형충회합),묘유충(卯酉沖),,,묘유충(卯酉沖),"묘(토끼)와 유(닭)가 부딪히는 충 관계로, 감성과 원칙이 부딪히듯 인간관계에서 의견 차이가 생기기 쉽다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S123,사주학,지지 관계(형충회합),진술충(辰戌沖),,,진술충(辰戌沖),"진(용)과 술(개)이 부딪히는 충 관계로, 이상과 현실이 충돌하듯 계획과 실행 사이의 갈등으로 풀이되는 경우가 많습니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S124,사주학,지지 관계(형충회합),사해충(巳亥沖),,,사해충(巳亥沖),"사(뱀)와 해(돼지)가 부딪히는 충 관계로, 치밀함과 포용력이 부딪히듯 서로 다른 가치관의 충돌로 해석되는 경우가 많습니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S125,사주학,지지 관계(형충회합),인오술 삼합(寅午戌 三合),,,인오술 삼합(寅午戌 三合),"인·오·술 세 지지가 모이면 화(火)의 기운으로 뭉친다고 보며, 열정적이고 추진력 있는 조합으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S126,사주학,지지 관계(형충회합),신자진 삼합(申子辰 三合),,,신자진 삼합(申子辰 三合),"신·자·진 세 지지가 모이면 수(水)의 기운으로 뭉친다고 보며, 지혜롭고 유연한 조합으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S127,사주학,지지 관계(형충회합),사유축 삼합(巳酉丑 三合),,,사유축 삼합(巳酉丑 三合),"사·유·축 세 지지가 모이면 금(金)의 기운으로 뭉친다고 보며, 원칙적이고 결단력 있는 조합으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S128,사주학,지지 관계(형충회합),해묘미 삼합(亥卯未 三合),,,해묘미 삼합(亥卯未 三合),"해·묘·미 세 지지가 모이면 목(木)의 기운으로 뭉친다고 보며, 성장 지향적이고 온화한 조합으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S129,사주학,천간합,갑기합(甲己合),,,갑기합(甲己合),갑목과 기토가 만나 토(土)의 기운으로 화한다고 봅니다. 서로 다른 기질(추진력과 안정감)이 만나 균형을 이루는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S130,사주학,천간합,을경합(乙庚合),,,을경합(乙庚合),을목과 경금이 만나 금(金)의 기운으로 화한다고 봅니다. 부드러움과 결단력이 만나 단단한 결실을 맺는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S131,사주학,천간합,병신합(丙辛合),,,병신합(丙辛合),병화와 신금이 만나 수(水)의 기운으로 화한다고 봅니다. 열정과 세련됨이 만나 의외의 방향으로 흘러가는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S132,사주학,천간합,정임합(丁壬合),,,정임합(丁壬合),정화와 임수가 만나 목(木)의 기운으로 화한다고 봅니다. 섬세함과 포용력이 만나 새로운 성장을 이끄는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S133,사주학,천간합,무계합(戊癸合),,,무계합(戊癸合),무토와 계수가 만나 화(火)의 기운으로 화한다고 봅니다. 든든함과 섬세함이 만나 뜻밖의 열정을 이끌어내는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S134,사주학,지지 육해,자미해(子未害),,,자미해(子未害),"자수와 미토가 만나는 육해 관계로, 가까운 사이일수록 사소한 오해가 쌓이지 않도록 소통이 중요하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S135,사주학,지지 육해,축오해(丑午害),,,축오해(丑午害),"축토와 오화가 만나는 육해 관계로, 성향이 크게 달라 서로를 이해하는 데 시간이 필요하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S136,사주학,지지 육해,인사해(寅巳害),,,인사해(寅巳害),"인목과 사화가 만나는 육해 관계로, 서두르다 실수하지 않도록 페이스 조절이 필요하다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S137,사주학,지지 육해,묘진해(卯辰害),,,묘진해(卯辰害),"묘목과 진토가 만나는 육해 관계로, 겉으로는 무난해 보여도 미묘한 신경전이 있을 수 있다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S138,사주학,지지 육해,신해해(申亥害),,,신해해(申亥害),"신금과 해수가 만나는 육해 관계로, 서로 다른 속도감 때문에 답답함을 느낄 수 있다고 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S139,사주학,지지 육해,유술해(酉戌害),,,유술해(酉戌害),"유금과 술토가 만나는 육해 관계로, 원칙과 융통성 사이에서 조율이 필요한 조합으로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S140,사주학,지지 방합,인묘진 방합(寅卯辰 方合),,,인묘진 방합(寅卯辰 方合),"인·묘·진 세 지지가 모이면 봄의 목(木) 기운으로 뭉친다고 봅니다. 삼합이 '다른 성질이 모여 화합'한다면, 방합은 '같은 계절끼리 뭉쳐 힘을 키우는' 관계로 해석됩니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S141,사주학,지지 방합,사오미 방합(巳午未 方合),,,사오미 방합(巳午未 方合),사·오·미 세 지지가 모이면 여름의 화(火) 기운으로 뭉친다고 봅니다. 열정과 활동력이 극대화되는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S142,사주학,지지 방합,신유술 방합(申酉戌 方合),,,신유술 방합(申酉戌 方合),신·유·술 세 지지가 모이면 가을의 금(金) 기운으로 뭉친다고 봅니다. 결실과 원칙이 강조되는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S143,사주학,지지 방합,해자축 방합(亥子丑 方合),,,해자축 방합(亥子丑 方合),해·자·축 세 지지가 모이면 겨울의 수(水) 기운으로 뭉친다고 봅니다. 지혜와 내실을 다지는 조합으로 해석됩니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S144,사주학,오행 관계,목(木)과 화(火)의 관계,,,목(木)과 화(火)의 관계,"목생화(木生火) 관계로, 목의 성장 에너지가 화의 열정으로 자연스럽게 이어진다고 해석됩니다. 이 두 오행이 만나면 추진력과 표현력이 함께 살아나는 조합으로 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S145,사주학,오행 관계,화(火)와 토(土)의 관계,,,화(火)와 토(土)의 관계,"화생토(火生土) 관계로, 화의 열기가 토의 안정으로 갈무리된다고 해석됩니다. 열정이 결실을 맺어 신뢰로 이어지는 조합으로 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S146,사주학,오행 관계,토(土)와 금(金)의 관계,,,토(土)와 금(金)의 관계,"토생금(土生金) 관계로, 토의 포용력 속에서 금의 결단력이 단단하게 여문다고 해석됩니다. 안정 속에서 원칙이 자라나는 조합으로 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S147,사주학,오행 관계,금(金)과 수(水)의 관계,,,금(金)과 수(水)의 관계,"금생수(金生水) 관계로, 금의 결단력이 수의 지혜로 흘러든다고 해석됩니다. 원칙과 유연함이 함께 어우러지는 조합으로 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S148,사주학,오행 관계,수(水)와 목(木)의 관계,,,수(水)와 목(木)의 관계,"수생목(水生木) 관계로, 수의 지혜가 목의 성장을 북돋운다고 해석됩니다. 유연한 사고가 새로운 도전으로 이어지는 조합으로 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S149,사주학,오행 관계,목(木)과 토(土)의 관계,,,목(木)과 토(土)의 관계,"목극토(木剋土) 관계로, 목의 추진력이 토의 안정을 흔들 수 있다고 해석됩니다. 다만 적당한 자극은 정체된 상황에 변화를 가져오는 힘이 되기도 합니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S150,사주학,오행 관계,토(土)와 수(水)의 관계,,,토(土)와 수(水)의 관계,"토극수(土剋水) 관계로, 토의 안정이 수의 유연함을 가둘 수 있다고 해석됩니다. 다만 적절한 제어는 지나친 변덕을 다잡아주는 역할도 합니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S151,사주학,오행 관계,수(水)와 화(火)의 관계,,,수(水)와 화(火)의 관계,"수극화(水剋火) 관계로, 수의 냉철함이 화의 열정을 식힐 수 있다고 해석됩니다. 다만 과열된 상황에서는 오히려 균형을 잡아주는 역할을 합니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S152,사주학,오행 관계,화(火)와 금(金)의 관계,,,화(火)와 금(金)의 관계,"화극금(火剋金) 관계로, 화의 열기가 금의 원칙을 녹일 수 있다고 해석됩니다. 다만 지나치게 경직된 태도를 유연하게 풀어주는 긍정적 작용도 있습니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S153,사주학,오행 관계,금(金)과 목(木)의 관계,,,금(金)과 목(木)의 관계,"금극목(金剋木) 관계로, 금의 결단력이 목의 성장을 다듬어줄 수 있다고 해석됩니다. 다만 지나치면 의욕을 꺾을 수 있어 균형이 중요하다고 봅니다.",위키백과 '사주명리학' (ko.wikipedia.org)
S154,사주학,육십갑자,갑자,甲子,갑자,갑자(甲子) · 납음 海中金,갑자(甲子)는 큰 나무 기운의 천간 '갑'과 쥐띠를 상징하는 지지 '자'가 결합한 간지입니다. 납음오행으로는 '海中金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S155,사주학,육십갑자,을축,乙丑,을축,을축(乙丑) · 납음 海中金,을축(乙丑)은 유연한 풀·덩굴 기운의 천간 '을'과 소띠를 상징하는 지지 '축'이 결합한 간지입니다. 납음오행으로는 '海中金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S156,사주학,육십갑자,병인,丙寅,병인,병인(丙寅) · 납음 炉中火,병인(丙寅)은 태양 기운의 천간 '병'과 호랑이띠를 상징하는 지지 '인'이 결합한 간지입니다. 납음오행으로는 '炉中火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S157,사주학,육십갑자,정묘,丁卯,정묘,정묘(丁卯) · 납음 炉中火,정묘(丁卯)는 촛불·등불 기운의 천간 '정'과 토끼띠를 상징하는 지지 '묘'가 결합한 간지입니다. 납음오행으로는 '炉中火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S158,사주학,육십갑자,무진,戊辰,무진,무진(戊辰) · 납음 大林木,무진(戊辰)은 큰 산·대지 기운의 천간 '무'와 용띠를 상징하는 지지 '진'이 결합한 간지입니다. 납음오행으로는 '大林木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S159,사주학,육십갑자,기사,己巳,기사,기사(己巳) · 납음 大林木,기사(己巳)는 논밭·정원의 흙 기운의 천간 '기'와 뱀띠를 상징하는 지지 '사'가 결합한 간지입니다. 납음오행으로는 '大林木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S160,사주학,육십갑자,경오,庚午,경오,경오(庚午) · 납음 路旁土,경오(庚午)는 무쇠·원석 기운의 천간 '경'과 말띠를 상징하는 지지 '오'가 결합한 간지입니다. 납음오행으로는 '路旁土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S161,사주학,육십갑자,신미,辛未,신미,신미(辛未) · 납음 路旁土,신미(辛未)는 보석·장신구 기운의 천간 '신'과 양띠를 상징하는 지지 '미'가 결합한 간지입니다. 납음오행으로는 '路旁土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S162,사주학,육십갑자,임신,壬申,임신,임신(壬申) · 납음 剑锋金,임신(壬申)은 바다·큰 강 기운의 천간 '임'과 원숭이띠를 상징하는 지지 '신'이 결합한 간지입니다. 납음오행으로는 '剑锋金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S163,사주학,육십갑자,계유,癸酉,계유,계유(癸酉) · 납음 剑锋金,계유(癸酉)는 이슬·샘물 기운의 천간 '계'와 닭띠를 상징하는 지지 '유'가 결합한 간지입니다. 납음오행으로는 '剑锋金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S164,사주학,육십갑자,갑술,甲戌,갑술,갑술(甲戌) · 납음 山头火,갑술(甲戌)은 큰 나무 기운의 천간 '갑'과 개띠를 상징하는 지지 '술'이 결합한 간지입니다. 납음오행으로는 '山头火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S165,사주학,육십갑자,을해,乙亥,을해,을해(乙亥) · 납음 山头火,을해(乙亥)는 유연한 풀·덩굴 기운의 천간 '을'과 돼지띠를 상징하는 지지 '해'가 결합한 간지입니다. 납음오행으로는 '山头火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S166,사주학,육십갑자,병자,丙子,병자,병자(丙子) · 납음 涧下水,병자(丙子)는 태양 기운의 천간 '병'과 쥐띠를 상징하는 지지 '자'가 결합한 간지입니다. 납음오행으로는 '涧下水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S167,사주학,육십갑자,정축,丁丑,정축,정축(丁丑) · 납음 涧下水,정축(丁丑)은 촛불·등불 기운의 천간 '정'과 소띠를 상징하는 지지 '축'이 결합한 간지입니다. 납음오행으로는 '涧下水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S168,사주학,육십갑자,무인,戊寅,무인,무인(戊寅) · 납음 城头土,무인(戊寅)은 큰 산·대지 기운의 천간 '무'와 호랑이띠를 상징하는 지지 '인'이 결합한 간지입니다. 납음오행으로는 '城头土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S169,사주학,육십갑자,기묘,己卯,기묘,기묘(己卯) · 납음 城头土,기묘(己卯)는 논밭·정원의 흙 기운의 천간 '기'와 토끼띠를 상징하는 지지 '묘'가 결합한 간지입니다. 납음오행으로는 '城头土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S170,사주학,육십갑자,경진,庚辰,경진,경진(庚辰) · 납음 白蜡金,경진(庚辰)은 무쇠·원석 기운의 천간 '경'과 용띠를 상징하는 지지 '진'이 결합한 간지입니다. 납음오행으로는 '白蜡金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S171,사주학,육십갑자,신사,辛巳,신사,신사(辛巳) · 납음 白蜡金,신사(辛巳)는 보석·장신구 기운의 천간 '신'과 뱀띠를 상징하는 지지 '사'가 결합한 간지입니다. 납음오행으로는 '白蜡金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S172,사주학,육십갑자,임오,壬午,임오,임오(壬午) · 납음 杨柳木,임오(壬午)는 바다·큰 강 기운의 천간 '임'과 말띠를 상징하는 지지 '오'가 결합한 간지입니다. 납음오행으로는 '杨柳木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S173,사주학,육십갑자,계미,癸未,계미,계미(癸未) · 납음 杨柳木,계미(癸未)는 이슬·샘물 기운의 천간 '계'와 양띠를 상징하는 지지 '미'가 결합한 간지입니다. 납음오행으로는 '杨柳木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S174,사주학,육십갑자,갑신,甲申,갑신,갑신(甲申) · 납음 泉中水,갑신(甲申)은 큰 나무 기운의 천간 '갑'과 원숭이띠를 상징하는 지지 '신'이 결합한 간지입니다. 납음오행으로는 '泉中水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S175,사주학,육십갑자,을유,乙酉,을유,을유(乙酉) · 납음 泉中水,을유(乙酉)는 유연한 풀·덩굴 기운의 천간 '을'과 닭띠를 상징하는 지지 '유'가 결합한 간지입니다. 납음오행으로는 '泉中水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S176,사주학,육십갑자,병술,丙戌,병술,병술(丙戌) · 납음 屋上土,병술(丙戌)은 태양 기운의 천간 '병'과 개띠를 상징하는 지지 '술'이 결합한 간지입니다. 납음오행으로는 '屋上土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S177,사주학,육십갑자,정해,丁亥,정해,정해(丁亥) · 납음 屋上土,정해(丁亥)는 촛불·등불 기운의 천간 '정'과 돼지띠를 상징하는 지지 '해'가 결합한 간지입니다. 납음오행으로는 '屋上土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S178,사주학,육십갑자,무자,戊子,무자,무자(戊子) · 납음 霹雳火,무자(戊子)는 큰 산·대지 기운의 천간 '무'와 쥐띠를 상징하는 지지 '자'가 결합한 간지입니다. 납음오행으로는 '霹雳火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S179,사주학,육십갑자,기축,己丑,기축,기축(己丑) · 납음 霹雳火,기축(己丑)은 논밭·정원의 흙 기운의 천간 '기'와 소띠를 상징하는 지지 '축'이 결합한 간지입니다. 납음오행으로는 '霹雳火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S180,사주학,육십갑자,경인,庚寅,경인,경인(庚寅) · 납음 松柏木,경인(庚寅)은 무쇠·원석 기운의 천간 '경'과 호랑이띠를 상징하는 지지 '인'이 결합한 간지입니다. 납음오행으로는 '松柏木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S181,사주학,육십갑자,신묘,辛卯,신묘,신묘(辛卯) · 납음 松柏木,신묘(辛卯)는 보석·장신구 기운의 천간 '신'과 토끼띠를 상징하는 지지 '묘'가 결합한 간지입니다. 납음오행으로는 '松柏木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
